name,lat,lon,street,postcode,city,country,url,profile_url,tags,fidelity,note
Fab Lab Sandwell,52.51907848044134,-1.992745226672923,West Bromwich New Road,B70 7PG,West Bromwich,GB,,https://www.fablabs.io/labs/fablabsandwell,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:921
WorcesterFabLab,52.1956305,-2.227041299999996,Castle Street,WR1 3AS,Worcester,GB,,https://www.fablabs.io/labs/worcesterfablab,3d-printing;cnc;electronics;laser;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:594
Techpark Fablab Akhmeta,42.03473217435894,45.21032974507143,"Akhmeta Technopark Building, Chanturia Street No. 1",0900,Akhmeta,GE,https://gita.gov.ge,https://www.fablabs.io/labs/akhmetatechpark,3d-printing;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3032
FabLab BSU,41.6496001,41.62742920000005,Shota Rustaveli State University,,Batumi,GE,https://www.facebook.com/fablabbsu/?fref=ts,https://www.fablabs.io/labs/fablabbsu,3d-printing;cnc;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1195
Techpark Fablab Kaspi,41.9195463,44.4219835,WCQC+M6 . Kaspi 2600 D.aghmashenebeli str 168,2600,Kaspi,GE,https://gita.gov.ge,https://www.fablabs.io/labs/techparkfablabkaspi,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3070
FabLab ATSU,42.2661854,42.71803950000003,Tamar Mefe st. 59 Akaki Tsereteli State University,4600,Kutaisi,GE,http://www.fablab.atsu.edu.ge,https://www.fablabs.io/labs/fablabatsukutaisi,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1196
FabLab European School,41.7208783,44.74204580000003,"Irine Skhirtladze Street European School Building, I floor. 0177",0177,T'bilisi,GE,http://europeanschool.ge/fablab/,https://www.fablabs.io/labs/fablabeuropeanschool,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1837
FABLAB ILIAUNI,41.7129293,44.74850850000007,Giorgi Tsereteli St,,Tbilisi,GE,http://fablab.iliauni.edu.ge/,https://www.fablabs.io/labs/fablabiliauni,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:737
FabLab Academy of Art,41.7117386,44.76061419999996,Kipshidze Street,,Tbilisi,GE,https://www.facebook.com/Fab-Lab-Academy-of-Art-1799407906955807/?fref=nf,https://www.fablabs.io/labs/fabLabacademyofArt,3d-printing;cnc;laser;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1194
FabLab GTU,41.71668407772013,44.77840257976231,N68 Kostava St.,0171,Tbilisi,GE,http://fab.lab.gov.ge/,https://www.fablabs.io/labs/FabLabGTU,3d-printing;cnc;laser,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1242
FabLab TSU,41.7180225,44.72170470000003,N2 University St.,0177,Tbilisi,GE,http://fab.lab.gov.ge/,https://www.fablabs.io/labs/fablabtbilisistateuniversity,3d-printing;cnc;laser,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1240
GTU,41.7164151,44.77727070000003,"kostava str. N 68 Georgian Technical University, first building",0171,Tbilisi,GE,http://fab.lab.gov.ge/,https://www.fablabs.io/labs/gtu,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1058
TechPark Fablab Telavi,41.9175821,45.4778081,"Telavi Technopark Building, Address: Telavi, Rustaveli Street No. 11",2200,Telavi,GE,https://gita.gov.ge,https://www.fablabs.io/labs/techparkfablabtelavi,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3069
Techpark Fablab Zugdidi,42.5136993,41.8806137,"Zugdidi Technopark Building, Address: Zugdidi, Lagidze Street No. 1, Sokhumi Street No. 2",2100,Zugdidi,GE,https://gita.gov.ge,https://www.fablabs.io/labs/Fablabzugdidi,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3046
NumLab,4.936970724277466,-52.3297239560974,l'Accordeur,97300,Cayenne,GF,https://numlab.ardi-gdi.fr:888/#!/,https://www.fablabs.io/labs/numlab,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2747
La KazLab,5.503055137214925,-54.03180341114501,Saint-Laurent-du-Maroni,97320,Saint-Laurent-du-Maroni,GF,http://www.manifact.org,https://www.fablabs.io/labs/LaKazLab,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:748
Takoradi Technical Institute,4.9,-1.76666669999997,,,Takoradi,GH,http://ttifab.wikispaces.com/How+to+Use+the+TTI+Fab+Lab+Wiki,https://www.fablabs.io/labs/takoraditechnicalinstitute,,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:33
FabLab Solidaire Orange Digital Center ODC - Guinee,9.583333,-13.65,"Immeuble Orange Digital center, Ratoma Cyber, Conakry",4549,Conakry,GN,,https://www.fablabs.io/labs/FabLabSolidaireODCGuinee,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2797
Sanku Lab,9.550277999999999,-13.672011,"Guinee. Conakry, Dixinn",,Conakry,GN,https://ose-ton-emploi.fablab.studio/,https://www.fablabs.io/labs/sankulab,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2772
Le FabLab de Jarry,16.23944690162361,-61.56586469419557,"34, Rue Ferdinand Forest",97129,Baie Mahault,GP,http://www.lefablabdejarry.com,https://www.fablabs.io/labs/lefablabdejarry,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:552
SMART ISLAND MAKERSPACE,16.22332018454815,-61.59806278398361,route de Daubin,97170,Petit-Bourg,GP,https://www.smart-island.space/,https://www.fablabs.io/labs/smartislandmakerspace,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2938
Pierce Fab Lab,38.0030486,23.8301386,Pierce- The American College of Greece Gravias 6,153 42,Agia Paraskevi,GR,http://www.pierce.gr,https://www.fablabs.io/labs/piercefablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2102
Fab Lab Athens,37.9837182,23.72929169999998,,105 64,Athens,GR,http://www.fablabathens.gr,https://www.fablabs.io/labs/fablabathens,,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:122
SYN FAB LAB,37.9866713,23.7457878,ATHENS 11471,11471,Athens,GR,https://www.instagram.com/synfablab/,https://www.fablabs.io/labs/SYNFabLab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:2778
AstroLab,37.9942534,23.72180789999993,Karditsis 8,104 40,Athina,GR,http://www.astro-lab.org,https://www.fablabs.io/labs/astrolab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2132
Decode Fab Lab,37.98521119999999,23.76344949999998,Agiou Thoma 9,115 27,Athina,GR,http://www.decodefablab.com/,https://www.fablabs.io/labs/decodefablab,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1834
PreLab Creative Space,37.987123,23.7318634,Tzortz 11,106 82,Athina,GR,http://prelab.gr,https://www.fablabs.io/labs/prelab,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2233
TUC Lab,35.5183043,24.0383591,Eleftheriou Venizelou 131,73133,Chania,GR,,https://www.fablabs.io/labs/tuclab,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2802
Fab Lab Ioannina,39.6622594,20.85842920000005,Leof. Archiepiskopou Makariou 11 Ke.Pa.V.I. Ergastirio 119,45221,IOANNINA,GR,http://www.fab-lab.ioa.gr,https://www.fablabs.io/labs/fablabioannina,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:973
Aegean Idea Lab,37.0684625,25.26010150000002,Unnamed Road,844 00,Kalami,GR,https://idea-academy.org/,https://www.fablabs.io/labs/aegeanidealab,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:corona;kind:fab_lab;idcode:1783
Habibi.Works,39.610052,20.90376820000006,2o klm E.O. KATSIKA - KOUTSELIO ENANTI PALAIOU AERODROMIOU,45521,Katsikas,GR,https://habibi.works,https://www.fablabs.io/labs/habibiworks,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1171
Robotixlab,40.5647551,22.9766762,Leoforos Georgikis Scholis 27,57001,Thessaloniki,GR,http://www.robotixlab.com,https://www.fablabs.io/labs/robotixlab,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1788
CTA TEC-Landivar,14.596955,-90.48571930000001,"Vista Hermosa III, zona 16 Guatemala, Centroamerica 01016",01016,Guatemala,GT,https://tec.url.edu.gt/centro-de-tecnologias-alternativas-cta/,https://www.fablabs.io/labs/ctateclandivar,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2900
Fablab Centro TICS,14.6258739,-90.51323230000001,Calle Mateo Flores,,Guatemala,GT,http://www.intecap.edu.gt/cti,https://www.fablabs.io/labs/fablabcentrotics,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2206
CM FabLab,14.5672619,-90.4719303,Santa Catarina Pinula,01051,KM. 12.5 Carretera a El Salvador,GT,https://www.cm.edu.gt,https://www.fablabs.io/labs/cmfablab,3d-printing;electronics,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1588
FABLAB CUNOC,14.845173,-91.5359758,C. Rodolfo Robles 29-99,09001,Quetzaltenango,GT,http://ingenieria.cunoc.usac.edu.gt/portal/,https://www.fablabs.io/labs/fablabcunoc,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:3028
La Granja Fab Lab,14.8670975,-91.54743819999999,43 Av. 2-45 zona 8 (Contiguo a la Colonia El Maestro),09001,Quetzaltenango,GT,https://issuu.com/lagranjafab_lab,https://www.fablabs.io/labs/lagranjafablab,cnc;electronics;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:581
Chilero Lab,14.5401236,-90.5873635,2 avenida 4-35 2 avenida 4-35,01064,Villa Nueva,GT,,https://www.fablabs.io/labs/chilerofablab,3d-printing;cnc,medium,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:2277
FabLab JCCSSYL,22.4535041,114.0029989,5 Tin Wu Road,,Hong Kong,HK,https://www.youcanmakealmosteverything.com,https://www.fablabs.io/labs/fablabjccssyl,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2377
LAB by Dimension Plus,22.3252435,114.164442,"198 Tai Nan Street, Sham Shui Po Kowloon",852,Hong Kong,HK,http://labbydimensionplus.co/hk,https://www.fablabs.io/labs/labbydimensionplus,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:mini_fab_lab;idcode:992
Fablab Hong Kong,22.3193039,114.1693611,"Blk C, On lok Fty Bldg,, 95 ha hueng rd",,tokwawan,HK,http://www.fablab.org.hk,https://www.fablabs.io/labs/fablabhongkong,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3152
Fablab Unitec,14.0480869,-87.17412449999999,Boulevard Kennedy V-782,11101,Tegucigalpa,HN,https://fabacademy.org/2023/labs/puebla/students/favell-nunez/,https://www.fablabs.io/labs/unitec,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2775
Adriatic GreenLab,43.72572657448715,15.79577620342713,Ul. IX 98,10000,Prvic Luka,HR,https://agl.fablab.hr,https://www.fablabs.io/labs/adriaticgreenlab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:2976
FabLab Zagreb,45.81209579999999,15.9654375,Ilica 69,10000,Zagreb,HR,http://www.fablab.hr,https://www.fablabs.io/labs/fablabhr,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:793
PopUp Fablab.hr,45.8149363,15.98193,Ilica 69,10000,Zagreb,HR,,https://www.fablabs.io/labs/popupfablabhr,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:2975
FabLab Budapest,47.507753,19.06231009999999,Eotvos St 29-27.,1067,Budapest,HU,http://www.fablabbudapest.com,https://www.fablabs.io/labs/fablabbudapest,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:224
Fab Lab Bali,-8.7931195,115.1501316,"J-Loft 2C, Jimbaran HUB, Jl. Karang Mas, Jimbaran, Kuta Selatan",80361,Badung,ID,https://fablabbali.com/,https://www.fablabs.io/labs/fablabbali,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2755
Fablab Bandung,-6.9314412,107.5967332,Jl Kopo No 78 Bandung,40232,Bandung,ID,http://www.fablabbandung.org,https://www.fablabs.io/labs/fablabbandung,3d-printing;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1018
Fablab Jababeka,-6.2827801,107.1768789,"Convention Center, President University, Jl. H.Usmar Ismail No.7 Blok D, Mekarmukti, Cikarang Utara, Bekasi Regency, West Java 17530 Convention Center, President University, Jl. H.Usmar Ismail No.7 Blok D, Mekarmukti, Cikarang Utara, Bekasi Regency, West Java 17530",17530,Bekasi,ID,https://www.fablabjababeka.com/,https://www.fablabs.io/labs/fablabjababeka,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2598
Fastlab UTY,-7.748563,110.3563471,"UTY Creative Hub Building, UTY Campus 1, Jl. Siliwangi (North Ring Road), Jombor",55284,Sleman,ID,https://kreanovasi.uty.ac.id/fastlab,https://www.fablabs.io/labs/fastlabuty,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3065
Keiko Design Lab,-7.308844499999998,112.7689553,Jl. Panjang Jiwo No.60,60299,Surabaya,ID,,https://www.fablabs.io/labs/keikodesignlab,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1272
Fablab Jogja,-7.850779,110.15411,Tunjungan street,55651,Wates,ID,https://fablabjogja.ditpui.ugm.ac.id/,https://www.fablabs.io/labs/fablabjogja,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2634
HONFablab,-7.807978200000001,110.3772675,Jalan Taman Siswa Yogyakarta,55151,Yogyakarta City,ID,http://www.honfablab.org,https://www.fablabs.io/labs/honfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:42
Fab Lab Ballyshannon,54.5018355,-8.193278299999974,The Mall,,Ballyshannon,IE,http://www.fablab-ballyshannon.org,https://www.fablabs.io/labs/fablabballyshannon,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1621
WeCreate Workspace,52.94671828146272,-8.036766296386759,North Tipperary Enterprise Park,IRL,Cloughjordan,IE,http://www.wecreate.ie,https://www.fablabs.io/labs/wecreateworkspace,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:242
Creative Spark Enterprise Fablab,53.9843145,-6.383099,Clontygora Drive Muirhevnamor,A91HF77,Dundalk,IE,https://creativespark.ie/fablab.html,https://www.fablabs.io/labs/enterprisefablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2647
WWETB FabLab Enniscorthy,52.5117032,-6.5837932,Enniscorthy Enterprise & Technology Ctr Milehouse Road,Y2 D8W6,Ennicsorthy,IE,https://www.wwetb.ie/fet/fet-centres/fablab-enniscorthy/,https://www.fablabs.io/labs/wwetbfablabenniscorthy,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1885
Fab Lab Limerick,52.6659011,-8.623944999999999,UL City Campus Sarsfield Street,V94 DW21,Limerick,IE,http://fablab.saulstudio.ie,https://www.fablabs.io/labs/fablablimerick,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:286
Fab Lab Maker Hub,54.24585847570538,-8.29321664268798,Fawn Dromahair,F91 A2N7,Manorhamilton,IE,http://www.makerhub.ie,https://www.fablabs.io/labs/fablabmakerhub,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:691
WWETB Lismore FabLab,52.132985,-7.928090500000001,FabLab Lismore Business Park,P51 X62W,Mayfield,IE,,https://www.fablabs.io/labs/wwetblismorefablab,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2919
TechCreate,53.3156135,-6.6428686,Unit 2 Longtown Business Park,W23 H9W0,Straffan,IE,http://www.techcreate.ie,https://www.fablabs.io/labs/techcreate,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:978
New Ross Fab Lab,52.3958951,-6.9452627,St Michael Street,Y34 N799,Wexford,IE,,https://www.fablabs.io/labs/newrossfablab,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3045
Make-It,31.9160933,34.768095,Ayanot Ayanot,7682000,Ayanot,IL,https://www.make-it.co.il/,https://www.fablabs.io/labs/makeitil,3d-printing;cnc;electronics,high,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:2355
FABLAB EIN HOD ARTISTS' VILLAGE,32.7025198,34.9795623,Ein Hod,30890,Ein Hod,IL,http://en.ein-hod.org/about-ein-hod/,https://www.fablabs.io/labs/fablabeinhod,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1307
Wanger family FabLab at MadaTech,32.8094225,34.99619580000001,"Balfour 12 MadaTech Museum, Education Building",,Haifa,IL,http://www.pinterest.com/fablabmadatech,https://www.fablabs.io/labs/fablabmadatech,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:203
Fab Lab IL,32.0054771,34.76309229999993,4 Haamoraim st,,Holon,IL,http://fablabil.org,https://www.fablabs.io/labs/fablabil,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:174
FabLab Jerusalem,31.768602,35.213947,Jerusalem,,Jerusalem,IL,,https://www.fablabs.io/labs/fablabjerusalem,3d-printing;cnc;electronics;laser;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:202
Ron Vardi Fab Lab,31.9555961,34.80233559999999,Herzl Street,,Rishon LeTsiyon,IL,http://roncenter.co.il/,https://www.fablabs.io/labs/ronvardifablab,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1574
Hope Lab,32.0646992,34.77251360000002,17 Hahashmal,,Tel Aviv-Yafo,IL,,https://www.fablabs.io/labs/hopelab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:1256
Impact Labs,32.0503025,34.76668560000007,HaPelech St 7,,Tel Aviv-Yafo,IL,http://impactlabs.tech,https://www.fablabs.io/labs/impactlabs,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1742
"MakeLab Israel, Yehud",32.0341111,34.89093039999999,28 Kdoshei Mitsrayim St,,Yehud-Monosson,IL,https://www.makelab.org.il/,https://www.fablabs.io/labs/makelabisrael,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2014
Makers Hive,16.6779431,81.51990339999998,,,-,IN,http://www.makershive.in,https://www.fablabs.io/labs/makershive,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:1553
Rural lab,14.6818877,77.60059109999997,,,-,IN,http://www.ruralab.org,https://www.fablabs.io/labs/ruralab,3d-printing,medium,source:fablabs.io;status:planned;kind:mobile;idcode:1924
FabLab CEPT,23.040326,72.54840899999999,"FabLab CEPT, Workshop, CEPT University University Road, Ahmedabad-380015, Gujarat",380009,Ahmedabad,IN,http://archive.fabacademy.org/archives/2017/fablabcept,https://www.fablabs.io/labs/fablabcept,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:375
VASCSC FabLab,23.0361548,72.54929679999998,"Opp. Gujarat University , Navrangpura",380009,Ahmedabad,IN,http://vascsc.org,https://www.fablabs.io/labs/vascscfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2076
Minvayu,12.0155611,79.79788719999999,Auroville Terrasoul Farm,605101,Auroville,IN,,https://www.fablabs.io/labs/minvayu,3d-printing;cnc;electronics;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2312
E4D Banjarapalya,12.8325494,77.48522830000002,"#25, Banjarapalya village, near Vatsalya charitable trust, opp. Gururaj Pagad Farm Thataguni post, Kanakapura Road",560082,Bangalore,IN,http://e4d.io/index/,https://www.fablabs.io/labs/bpalya,electronics,high,source:fablabs.io;status:unknown;kind:mini_fab_lab;idcode:773
Makerspace@CMRIT,12.9656735,77.71208720000004,"CMR Institute of Technology 132 AECS Layout ITPL Main Road, Kundalahalli",560037,Bangalore,IN,http://www.cmrit.ac.in/makerspace/,https://www.fablabs.io/labs/makerspacecmrit,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1695
Workbench Projects,12.97651232612318,77.6265611465576,"Halasuru Metro Station, Old Madras Road Gupta Layout, Halasuru",560008,Bangalore,IN,http://www.workbenchprojects.com,https://www.fablabs.io/labs/workbenchprojects,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:762
Artilab Foundation,13.02127091179049,77.53994487782971,"Ground Floor, 62A, Pragathi Mahalakshmi Building Industrial Suburb, Yeshwanthpur",560022,Bengaluru,IN,,https://www.fablabs.io/labs/artilabfoundation,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2368
AIC-RNTU FabLab,23.1342968,77.5642909,"Rabindranath tagore university Chiklod Rd, Bhopal, Madhya Pradesh",464993,Bhopal,IN,http://www.aicrntu.com,https://www.fablabs.io/labs/aicrntu,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2108
Fablab AIC Aartech,23.0987029,77.50500160000001,"35-A/36 Sector-B, Industrial Area, Mandideep, District Raisen, Madhya Pradesh (M.P.) India 462046",462046,Bhopal,IN,http://www.aic-aartech.in/,https://www.fablabs.io/labs/aicaartech,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1861
InThinks,23.2301233,77.43514519999997,"168, Zone-2 MP Nagar",462011,Bhopal,IN,http://www.inthinks.com,https://www.fablabs.io/labs/inthinksfablab,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:811
Fab Lab STPI Bhubaneswar,20.2926485,85.74300419999997,"STPI ELITE, Software Technology Parks of India, (Ministry of Electronics and IT, Govt. of India) Gothapatna, PO- Malipada, IDCO Industrial Area",751003,Bhubaneswar,IN,https://fablab.stpi.in,https://www.fablabs.io/labs/fablabstpibhubaneswar,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2042
Chandigarh,30.7189701,76.74954579999999,"1480/1 , Sector 43-B Chandigarh Sector 43-B",160043,Chandigarh,IN,http://Direct Contact for  Fab Lab activities fablabchandigarh@gmail.com,https://www.fablabs.io/labs/fablabchandigarh,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1570
Mini Fablab CEC,9.3179795,76.61097500000005,Chengannur P.O,689121,Chengannur,IN,,https://www.fablabs.io/labs/fablabcec,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:1297
Creative Lab RNTBCI,12.7377666,80.00481200000002,Renault Nissan Technology Business Center India Private Limited,603002,Chennai,IN,,https://www.fablabs.io/labs/creativelabrntbci,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2035
INTO Fab Lab,13.0026173,80.25174700000002,"Door No 32, Second Floor, 3rd Cross street Kasturibai Nagar, Adyar",600020,Chennai,IN,http://www.intodesignresearch.com,https://www.fablabs.io/labs/INTOFabLab,3d-printing,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1276
Peza FabLab,13.031894,80.23668020000002,7 SOUTH WEST BOAG ROAD T.NAGAR,600017,Chennai,IN,,https://www.fablabs.io/labs/pezafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1767
Mini Fablab JECC,10.7270283,76.2912351,Jyothi Engineering College Work Shop Lab,679531,Cheruthuruthy,IN,http://jecc.ac.in,https://www.fablabs.io/labs/jeccfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1281
"Centre for Advanced CNC and Robotics,. PSG College of Technology",11.0248086,77.00282629999992,Department of Robotics and Automation Engg PSG College of Technology,641004,Coimbatore,IN,,https://www.fablabs.io/labs/centreforadvancedcncandrobotics,cnc;precision-milling,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:521
Fab.Forge,11.0821664,76.9868639,"FORGE.FACTORY G Floor, KCT Tech Park, #3 Athipalayam Road, Chinnavedampatti,",641049,Coimbatore,IN,https://www.labs.forgeforward.in/,https://www.fablabs.io/labs/fabforge,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1686
FabLabz,11.0222538,76.9869669,"Sri Ramakrishna College of Arts and Science, Navaindia, Coimbatore.",641006,Coimbatore,IN,http://www.fablabz.in,https://www.fablabs.io/labs/fablabz,3d-printing;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1862
